year,selling_price,km_driven,fuel,seller_type,owner,mileage,engine,max_power,torque,seats,transmission_Automatic,transmission_Manual
2008,65000,8.0,3,1,2,16.0,796.0,37.0,59.0,4.0,False,True
2010,130000,25.0,1,1,0,17.0,1405.0,70.0,13.0,5.0,False,True
2012,330000,12.0,1,1,0,17.0,1399.0,67.0,160.0,5.0,False,True
2011,190000,19.0,1,0,0,18.0,1248.0,90.0,200.0,5.0,False,True
2014,501000,14.0,1,0,0,22.0,1248.0,74.0,190.0,5.0,False,True
2017,600000,5.0,1,0,0,25.0,1498.0,98.0,200.0,5.0,False,True
2012,570000,16.0,1,0,2,15.0,2179.0,140.0,330.0,7.0,False,True
2015,450000,18.0,1,0,0,25.0,1498.0,98.0,200.0,5.0,False,True
2011,285000,9.0,3,0,0,16.0,1496.0,88.0,132.0,5.0,False,True
2014,490000,14.0,1,0,0,28.0,1248.0,74.0,190.0,5.0,False,True
2014,500000,16.0,1,0,0,28.0,1248.0,74.0,190.0,5.0,False,True
2016,275000,9.0,3,0,0,21.0,814.0,55.0,74.0,5.0,False,True
2017,440000,12.0,3,0,0,23.0,1199.0,84.0,113.0,5.0,False,True
2018,825000,15.0,1,0,0,22.0,1396.0,88.0,219.0,5.0,False,True
2012,411000,23.0,1,0,0,23.0,1364.0,67.0,170.0,5.0,False,True
2013,470000,17.0,1,0,2,26.0,1248.0,74.0,190.0,5.0,False,True
2013,445000,14.0,1,0,2,28.0,1248.0,74.0,190.0,5.0,False,True
2017,752000,5.0,1,0,0,27.0,1248.0,74.0,190.0,5.0,False,True
2016,650000,26.0,1,0,2,21.0,1498.0,103.0,250.0,5.0,False,True
2013,450000,14.0,1,0,2,28.0,1248.0,74.0,190.0,5.0,False,True
2011,350000,19.0,3,0,4,17.0,1497.0,118.0,146.0,5.0,False,True
2012,511000,1.0,3,0,0,22.0,1197.0,81.0,113.0,5.0,False,True
2016,700000,16.0,1,0,0,27.0,1248.0,74.0,190.0,5.0,False,True
2007,142000,20.0,3,1,0,16.0,1388.0,68.0,16.0,5.0,False,True
2012,725000,19.0,1,1,0,13.0,2179.0,138.0,320.0,7.0,False,True
2017,630000,6.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2015,480000,10.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2016,330000,6.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2017,500000,4.0,3,1,0,11.0,1298.0,80.0,103.0,8.0,False,True
2012,300000,12.0,1,1,0,22.0,1199.0,73.0,180.0,5.0,False,True
2015,400000,7.0,1,1,0,23.0,1248.0,88.0,200.0,5.0,False,True
2011,320000,16.0,1,1,0,13.0,2179.0,138.0,320.0,7.0,False,True
2008,180000,9.0,3,1,2,19.0,1086.0,68.0,99.0,5.0,False,True
2016,530000,12.0,1,1,0,27.0,1248.0,74.0,190.0,5.0,False,True
2015,600000,8.0,1,1,0,15.0,2523.0,62.0,195.0,7.0,False,True
2017,780000,13.0,1,1,2,24.0,1248.0,88.0,200.0,7.0,False,True
2016,700000,23.0,1,1,0,26.0,1498.0,98.0,200.0,5.0,False,True
2013,175000,11.0,1,1,0,25.0,936.0,57.0,150.0,5.0,False,True
2017,735000,14.0,1,1,0,16.0,1493.0,70.0,195.0,7.0,False,True
2013,325000,25.0,1,1,0,23.0,1364.0,67.0,170.0,5.0,False,True
2006,225000,21.0,1,1,0,14.0,2499.0,80.0,19.0,10.0,False,True
2015,350000,19.0,1,1,2,23.0,1248.0,88.0,200.0,5.0,False,True
2006,110000,25.0,2,1,4,17.0,1061.0,57.0,7.0,5.0,False,True
2007,85000,33.0,3,1,1,18.0,998.0,67.0,90.0,5.0,False,True
2006,150000,21.0,3,1,1,13.0,1794.0,125.0,16.0,5.0,False,True
2009,225000,25.0,1,1,4,19.0,1248.0,73.0,190.0,5.0,False,True
2010,111000,21.0,1,1,2,18.0,1248.0,75.0,190.0,5.0,False,True
2007,150000,14.0,3,1,4,18.0,1061.0,67.0,84.0,5.0,False,True
2017,300000,3.0,3,1,2,21.0,814.0,55.0,74.0,5.0,False,True
2015,630000,12.0,1,1,0,15.0,1997.0,120.0,280.0,7.0,False,True
2011,206000,21.0,3,1,0,19.0,1086.0,68.0,99.0,5.0,False,True
2006,70000,23.0,3,1,1,18.0,998.0,67.0,90.0,5.0,False,True
2019,567000,1.0,3,1,0,18.0,1197.0,81.0,113.0,5.0,True,False
2013,500000,14.0,3,1,2,15.0,1499.0,110.0,140.0,5.0,False,True
2015,400000,27.0,3,1,0,18.0,1197.0,82.0,114.0,5.0,False,True
2011,340000,33.0,1,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2012,850000,25.0,1,1,2,12.0,2494.0,102.0,20.0,8.0,False,True
2014,570000,3.0,1,1,0,25.0,1248.0,74.0,190.0,5.0,False,True
2017,699000,12.0,1,1,0,28.0,1248.0,74.0,190.0,5.0,False,True
2013,355000,16.0,3,1,0,19.0,1198.0,86.0,109.0,5.0,False,True
2016,690000,16.0,1,1,0,26.0,1248.0,74.0,190.0,5.0,False,True
2006,180000,24.0,1,1,2,17.0,1399.0,68.0,16.0,5.0,False,True
2013,200000,25.0,1,1,0,19.0,1405.0,70.0,135.0,5.0,False,True
2012,575000,25.0,1,1,2,12.0,2179.0,120.0,290.0,8.0,False,True
2014,415000,30.0,1,1,0,23.0,1364.0,67.0,170.0,5.0,False,True
2012,350000,6.0,2,1,0,19.0,1086.0,68.0,99.0,5.0,False,True
2017,350000,4.0,3,1,0,21.0,814.0,55.0,74.0,5.0,False,True
2017,632000,31.0,1,1,0,23.0,1364.0,67.0,170.0,5.0,False,True
2014,325000,14.0,0,1,2,21.0,1196.0,61.0,85.0,5.0,False,True
2013,511000,19.0,3,1,2,16.0,1797.0,147.0,177.0,5.0,False,True
2010,300000,21.0,3,1,4,17.0,1497.0,118.0,146.0,5.0,False,True
2005,70000,39.0,3,1,1,18.0,998.0,67.0,90.0,5.0,False,True
2008,180000,21.0,3,1,4,19.0,1086.0,68.0,99.0,5.0,False,True
2017,730000,7.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2014,450000,3.0,1,1,2,20.0,1248.0,88.0,200.0,7.0,False,True
2012,550000,69.0,3,1,2,13.0,2359.0,198.0,250.0,5.0,False,True
2017,420000,12.0,0,1,0,26.0,998.0,58.0,77.0,5.0,False,True
2016,509999,16.0,1,1,2,23.0,1364.0,67.0,170.0,5.0,False,True
2015,905000,23.0,1,1,0,12.0,2494.0,100.0,200.0,7.0,False,True
2010,240000,28.0,1,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2011,140000,15.0,3,1,2,19.0,796.0,46.0,62.0,5.0,False,True
2006,300000,29.0,1,1,2,12.0,2494.0,102.0,20.0,8.0,False,True
2015,300000,16.0,3,1,2,18.0,1197.0,85.0,114.0,5.0,False,True
2010,225000,25.0,1,1,2,19.0,1248.0,73.0,190.0,5.0,False,True
2015,860000,19.0,1,1,2,12.0,2494.0,100.0,200.0,8.0,False,True
2012,400000,21.0,1,1,2,20.0,1461.0,83.0,200.0,5.0,False,True
2009,190000,19.0,3,1,4,17.0,1298.0,85.0,114.0,5.0,False,True
2013,350000,29.0,1,1,4,25.0,1498.0,98.0,200.0,5.0,False,True
2010,75000,25.0,3,1,0,18.0,995.0,62.0,90.0,5.0,False,True
2019,860000,7.0,1,1,0,24.0,1248.0,88.0,200.0,5.0,True,False
2014,250000,10.0,3,1,2,23.0,998.0,67.0,90.0,5.0,False,True
2017,700000,17.0,1,1,0,24.0,1396.0,88.0,219.0,5.0,False,True
2014,399000,14.0,1,1,4,25.0,1248.0,74.0,190.0,5.0,False,True
2016,320000,19.0,3,1,0,18.0,1197.0,85.0,114.0,5.0,False,True
2014,1100000,16.0,1,1,2,20.0,1968.0,141.0,320.0,5.0,False,True
2011,750000,61.0,1,1,2,12.0,2494.0,102.0,20.0,7.0,False,True
2010,750000,52.0,1,1,2,12.0,2494.0,102.0,20.0,7.0,False,True
2018,530000,4.0,1,1,0,15.0,2523.0,63.0,180.0,9.0,False,True
2017,750000,11.0,1,1,0,28.0,1248.0,88.0,200.0,5.0,False,True
2017,560000,4.0,3,1,0,19.0,1198.0,76.0,104.0,5.0,True,False
2017,450000,18.0,1,1,0,27.0,1047.0,69.0,140.0,5.0,False,True
2013,459999,7.0,3,1,2,19.0,1197.0,85.0,114.0,5.0,False,True
2013,235000,9.0,3,1,2,19.0,998.0,67.0,90.0,5.0,False,True
2009,180000,16.0,3,1,2,17.0,1086.0,62.0,96.0,5.0,False,True
2007,140000,16.0,3,1,2,17.0,1086.0,63.0,9.0,5.0,False,True
2014,620000,23.0,1,1,0,22.0,1396.0,88.0,219.0,5.0,False,True
2012,190000,21.0,3,1,0,21.0,814.0,55.0,74.0,5.0,False,True
2018,380000,5.0,3,1,0,21.0,814.0,55.0,74.0,5.0,False,True
2019,1145000,4.0,1,1,0,23.0,1498.0,98.0,205.0,5.0,False,True
2017,540000,14.0,1,1,0,22.0,1248.0,74.0,190.0,5.0,False,True
2011,800000,41.0,1,1,0,12.0,2494.0,102.0,20.0,7.0,False,True
2006,150000,21.0,3,1,2,14.0,1061.0,64.0,8.0,5.0,False,True
1995,55000,14.0,3,1,0,16.0,796.0,37.0,59.0,4.0,False,True
2015,919999,29.0,1,1,0,16.0,2179.0,140.0,330.0,7.0,False,True
2008,75000,18.0,3,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2009,135000,10.0,3,1,0,19.0,796.0,46.0,62.0,5.0,False,True
2017,340000,8.0,3,1,0,23.0,1199.0,84.0,114.0,5.0,False,True
2010,525000,25.0,1,1,2,12.0,2494.0,102.0,20.0,8.0,False,True
2016,411000,5.0,3,1,2,23.0,998.0,67.0,90.0,5.0,False,True
2010,150000,32.0,3,1,4,18.0,998.0,67.0,90.0,5.0,False,True
2015,575000,10.0,3,1,0,19.0,1199.0,88.0,110.0,5.0,True,False
2017,595000,6.0,3,0,0,18.0,1197.0,81.0,114.0,5.0,False,True
2017,525000,6.0,3,0,0,19.0,1197.0,82.0,114.0,5.0,False,True
2012,335000,15.0,1,0,0,21.0,1248.0,73.0,113.0,5.0,False,True
2012,300000,11.0,1,1,0,20.0,1399.0,68.0,160.0,5.0,False,True
2012,415000,17.0,1,0,0,22.0,1396.0,88.0,219.0,5.0,False,True
2016,925000,10.0,1,1,2,16.0,2179.0,140.0,330.0,7.0,False,True
2016,750000,4.0,3,1,0,17.0,1373.0,91.0,130.0,7.0,False,True
2018,1150000,10.0,1,1,0,22.0,1582.0,126.0,259.0,5.0,True,False
2015,260000,7.0,3,1,4,19.0,1198.0,67.0,104.0,7.0,False,True
2017,260000,14.0,0,1,0,33.0,796.0,40.0,60.0,4.0,False,True
2011,347000,17.0,1,1,0,19.0,1248.0,73.0,190.0,5.0,False,True
2013,195000,12.0,3,1,2,21.0,814.0,55.0,74.0,5.0,False,True
2016,265000,6.0,3,1,0,15.0,1172.0,67.0,96.0,5.0,False,True
2016,320000,9.0,0,1,2,26.0,998.0,58.0,77.0,5.0,False,True
2016,590000,3.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2012,650000,29.0,1,1,2,12.0,2494.0,102.0,20.0,8.0,False,True
2013,509999,35.0,1,1,2,14.0,2523.0,75.0,200.0,9.0,False,True
2011,350000,25.0,1,1,2,19.0,1248.0,73.0,190.0,5.0,False,True
2018,749000,6.0,1,1,0,21.0,1497.0,108.0,260.0,5.0,False,True
2010,150000,14.0,1,1,2,19.0,1396.0,69.0,135.0,5.0,False,True
2001,33983,16.0,3,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2003,58000,36.0,3,1,4,17.0,993.0,60.0,78.0,5.0,False,True
2011,200000,25.0,1,1,4,21.0,1461.0,64.0,160.0,5.0,False,True
1998,210000,10.0,1,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2014,240000,35.0,1,1,2,22.0,1248.0,74.0,190.0,5.0,False,True
2017,515000,12.0,1,1,2,25.0,1498.0,98.0,200.0,5.0,False,True
2008,145000,25.0,3,1,2,19.0,796.0,46.0,62.0,5.0,False,True
2016,450000,1.0,3,1,2,20.0,998.0,67.0,90.0,5.0,False,True
2010,179000,14.0,3,1,4,19.0,998.0,66.0,90.0,5.0,False,True
2007,220000,22.0,3,1,4,13.0,1599.0,103.0,14.0,5.0,False,True
2018,850000,19.0,3,1,0,17.0,1497.0,121.0,150.0,5.0,False,True
2011,270000,12.0,3,1,2,16.0,1198.0,73.0,110.0,5.0,False,True
2016,335000,3.0,3,1,0,21.0,814.0,55.0,74.0,5.0,False,True
2018,459999,1.0,3,1,0,20.0,998.0,67.0,90.0,5.0,False,True
2017,710000,12.0,1,1,0,24.0,1248.0,88.0,200.0,5.0,False,True
2015,330000,29.0,1,1,2,26.0,1248.0,74.0,190.0,5.0,False,True
2017,1515000,3.0,1,1,0,17.0,1956.0,170.0,350.0,5.0,False,True
2018,750000,5.0,3,1,0,17.0,1198.0,108.0,170.0,5.0,False,True
2016,160000,10.0,3,1,2,16.0,995.0,62.0,90.0,5.0,False,True
2016,215000,12.0,1,1,2,25.0,936.0,56.0,142.0,5.0,False,True
2012,60000,8.0,3,1,2,25.0,624.0,38.0,51.0,4.0,False,True
2014,480000,15.0,3,1,0,19.0,1197.0,85.0,114.0,5.0,False,True
2012,140000,41.0,1,1,2,21.0,1248.0,88.0,200.0,5.0,False,True
2012,200000,14.0,3,1,0,21.0,814.0,55.0,74.0,5.0,False,True
2013,400000,17.0,1,1,0,23.0,1461.0,63.0,160.0,5.0,False,True
2012,180000,21.0,3,1,2,21.0,814.0,55.0,74.0,5.0,False,True
2015,550000,5.0,3,1,0,20.0,1197.0,81.0,113.0,5.0,False,True
2016,550000,10.0,1,1,0,25.0,1248.0,74.0,190.0,5.0,False,True
2012,550000,14.0,1,1,0,20.0,1248.0,88.0,200.0,7.0,False,True
2011,270000,6.0,3,1,0,19.0,998.0,67.0,90.0,5.0,False,True
2013,315000,18.0,1,1,0,23.0,1461.0,63.0,160.0,5.0,False,True
2018,875000,5.0,1,1,0,16.0,2498.0,105.0,247.0,6.0,False,True
2007,400000,36.0,1,1,0,12.0,2494.0,102.0,20.0,8.0,False,True
2014,540000,23.0,1,1,0,14.0,2523.0,75.0,200.0,8.0,False,True
2017,350000,12.0,0,1,0,26.0,998.0,58.0,77.0,5.0,False,True
2011,360000,16.0,1,1,2,22.0,1582.0,126.0,259.0,5.0,False,True
2014,300000,6.0,3,1,0,20.0,998.0,67.0,90.0,5.0,False,True
2014,350000,21.0,1,1,0,24.0,1120.0,70.0,160.0,5.0,False,True
2016,650000,27.0,1,1,0,17.0,1493.0,100.0,240.0,7.0,False,True
2016,350000,4.0,3,1,0,20.0,998.0,67.0,90.0,5.0,False,True
2017,700000,12.0,1,1,0,22.0,1498.0,98.0,205.0,5.0,False,True
2013,415000,21.0,1,1,2,23.0,1248.0,74.0,190.0,5.0,False,True
2015,550000,12.0,1,1,0,22.0,1396.0,88.0,219.0,5.0,False,True
2012,595000,27.0,1,1,4,15.0,2179.0,140.0,330.0,7.0,False,True
2015,550000,14.0,1,1,0,21.0,1248.0,75.0,197.0,5.0,False,True
2015,2000000,25.0,1,1,0,13.0,2494.0,142.0,343.0,7.0,False,True
2010,400000,25.0,1,1,1,13.0,2179.0,138.0,320.0,7.0,False,True
2015,500000,20.0,1,1,0,20.0,1248.0,91.0,209.0,5.0,False,True
2017,340000,11.0,3,0,0,18.0,998.0,67.0,90.0,5.0,False,True
2012,480000,18.0,1,0,0,12.0,2179.0,120.0,290.0,8.0,False,True
2013,480000,18.0,1,0,2,22.0,1498.0,98.0,205.0,5.0,False,True
2018,750000,3.0,1,1,0,23.0,1498.0,98.0,205.0,5.0,False,True
2008,100000,14.0,3,1,2,18.0,1061.0,67.0,84.0,5.0,False,True
2013,290000,8.0,3,1,0,18.0,1197.0,82.0,113.0,5.0,False,True
2015,425000,20.0,1,1,0,20.0,1248.0,91.0,209.0,5.0,False,True
2010,285000,16.0,3,1,0,16.0,1497.0,116.0,146.0,5.0,False,True
2016,625000,10.0,1,1,0,18.0,1493.0,100.0,240.0,7.0,False,True
2012,170000,12.0,1,1,2,20.0,1248.0,75.0,197.0,5.0,False,True
2018,459999,7.0,3,1,0,17.0,1193.0,88.0,140.0,5.0,False,True
2015,450000,25.0,1,1,0,20.0,1248.0,91.0,209.0,5.0,False,True
2019,650000,2.0,3,1,0,21.0,1197.0,81.0,113.0,5.0,True,False
2017,600000,3.0,3,1,0,17.0,1197.0,81.0,114.0,5.0,False,True
2013,178000,14.0,0,1,2,30.0,796.0,47.0,69.0,5.0,False,True
2016,300000,1.0,3,1,0,22.0,796.0,47.0,69.0,5.0,False,True
2009,150000,8.0,3,1,0,19.0,796.0,46.0,62.0,5.0,False,True
2019,590000,2.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2016,310000,5.0,3,1,0,21.0,814.0,55.0,74.0,5.0,False,True
2017,400000,11.0,3,1,0,17.0,1193.0,88.0,140.0,5.0,False,True
2014,520000,23.0,1,1,2,12.0,2179.0,120.0,290.0,9.0,False,True
2013,300000,42.0,1,1,2,20.0,1461.0,75.0,185.0,8.0,False,True
2019,1000000,4.0,3,1,0,17.0,1197.0,110.0,200.0,5.0,False,True
2003,65000,14.0,3,1,1,18.0,998.0,67.0,90.0,5.0,False,True
2015,509999,15.0,1,1,2,25.0,1498.0,98.0,200.0,5.0,False,True
2012,221000,14.0,3,1,0,18.0,998.0,67.0,90.0,5.0,False,True
2014,390000,13.0,3,1,4,15.0,1598.0,103.0,153.0,5.0,False,True
2002,350000,12.0,3,1,0,11.0,1298.0,80.0,103.0,8.0,False,True
2009,195000,8.0,3,1,0,19.0,796.0,46.0,62.0,5.0,False,True
2013,600000,12.0,1,1,0,12.0,2179.0,120.0,290.0,8.0,False,True
2015,615000,15.0,1,1,0,22.0,1396.0,88.0,219.0,5.0,False,True
2013,350000,14.0,1,1,2,21.0,1396.0,88.0,219.0,5.0,False,True
2012,140000,15.0,1,1,0,25.0,936.0,57.0,150.0,5.0,False,True
2017,650000,6.0,1,1,2,22.0,1396.0,88.0,219.0,5.0,False,True
2016,1100000,14.0,1,1,0,19.0,1582.0,126.0,259.0,5.0,False,True
2010,285000,16.0,1,1,2,23.0,1396.0,90.0,22.0,5.0,False,True
2011,190000,4.0,3,1,2,18.0,995.0,62.0,90.0,5.0,False,True
2012,350000,23.0,3,1,0,16.0,1498.0,97.0,134.0,5.0,False,True
2014,400000,8.0,3,1,2,18.0,1197.0,82.0,114.0,5.0,False,True
2016,2100000,8.0,3,1,0,10.0,2694.0,163.0,245.0,7.0,True,False
2015,434999,19.0,3,1,2,18.0,1197.0,81.0,114.0,5.0,False,True
2014,450000,10.0,3,1,2,19.0,1197.0,85.0,114.0,5.0,False,True
2001,45000,29.0,3,1,0,18.0,796.0,53.0,71.0,5.0,False,True
2015,450000,12.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2017,580000,6.0,1,1,0,25.0,1248.0,74.0,190.0,5.0,False,True
2016,900000,20.0,1,1,0,19.0,1582.0,126.0,259.0,5.0,False,True
2016,750000,10.0,1,1,0,24.0,1248.0,88.0,200.0,7.0,False,True
2009,140000,25.0,1,1,4,19.0,1396.0,69.0,135.0,5.0,False,True
2017,525000,6.0,3,1,0,18.0,1197.0,81.0,113.0,5.0,False,True
2009,114999,25.0,1,1,4,19.0,1396.0,69.0,135.0,5.0,False,True
2016,399000,8.0,3,1,0,23.0,1199.0,84.0,114.0,5.0,False,True
2006,150000,21.0,3,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2012,275000,19.0,1,1,2,19.0,1405.0,71.0,135.0,5.0,False,True
2011,340000,16.0,1,1,2,21.0,1396.0,90.0,22.0,5.0,False,True
2012,222000,25.0,2,1,0,21.0,814.0,55.0,74.0,5.0,False,True
2013,850000,42.0,1,1,0,11.0,2696.0,184.0,402.0,7.0,True,False
2007,70000,23.0,1,1,2,17.0,1396.0,53.0,8.0,5.0,False,True
2017,430000,8.0,3,1,2,23.0,1199.0,84.0,114.0,5.0,False,True
2017,430000,7.0,3,1,2,23.0,1199.0,84.0,114.0,5.0,False,True
2014,320000,14.0,3,1,0,20.0,998.0,67.0,90.0,5.0,False,True
2005,95000,26.0,3,1,1,18.0,1248.0,88.0,200.0,5.0,False,True
2012,500000,25.0,1,1,2,21.0,1461.0,78.0,240.0,5.0,False,True
2012,500000,23.0,1,1,2,19.0,1461.0,108.0,248.0,5.0,False,True
2010,229999,29.0,1,1,0,18.0,1248.0,75.0,190.0,5.0,False,True
2009,600000,32.0,1,1,2,11.0,2179.0,120.0,290.0,8.0,True,False
2007,200000,25.0,3,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2017,500000,16.0,1,1,2,23.0,1461.0,63.0,160.0,5.0,False,True
2010,315000,25.0,1,1,2,13.0,2523.0,63.0,180.0,7.0,False,True
2011,265000,16.0,3,1,0,18.0,998.0,67.0,90.0,5.0,False,True
2015,350000,23.0,1,1,2,25.0,1498.0,99.0,215.0,5.0,False,True
2012,200000,48.0,1,1,0,23.0,1396.0,70.0,140.0,5.0,False,True
2011,114999,36.0,1,1,2,17.0,1396.0,52.0,85.0,5.0,False,True
2014,425000,5.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2019,900000,7.0,1,1,0,23.0,1498.0,98.0,205.0,5.0,False,True
2014,550000,26.0,1,1,0,12.0,2179.0,120.0,290.0,7.0,False,True
2018,900000,6.0,1,1,0,25.0,1498.0,98.0,200.0,5.0,False,True
2011,165000,20.0,3,1,4,19.0,1086.0,68.0,99.0,5.0,False,True
2016,850000,25.0,1,1,0,19.0,1582.0,126.0,259.0,5.0,True,False
2016,850000,25.0,1,1,0,23.0,1582.0,126.0,259.0,5.0,False,True
2014,550000,16.0,1,1,2,16.0,2498.0,105.0,247.0,6.0,False,True
2011,500000,12.0,1,1,2,19.0,1248.0,73.0,190.0,5.0,False,True
2011,160000,12.0,3,1,0,19.0,1086.0,68.0,99.0,5.0,False,True
2015,670000,12.0,1,1,0,25.0,1498.0,98.0,200.0,5.0,False,True
2014,430000,19.0,1,1,0,22.0,1248.0,74.0,190.0,5.0,False,True
2015,375000,6.0,3,1,0,19.0,1197.0,82.0,114.0,5.0,False,True
2016,650000,7.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2016,500000,7.0,1,1,0,26.0,1248.0,74.0,190.0,5.0,False,True
2017,1350000,5.0,1,1,0,16.0,2179.0,140.0,330.0,7.0,False,True
2018,600000,8.0,1,1,0,21.0,1498.0,108.0,250.0,5.0,False,True
2017,1200000,5.0,1,1,0,19.0,1582.0,126.0,259.0,5.0,False,True
2017,550000,4.0,3,0,0,18.0,1197.0,82.0,114.0,5.0,False,True
2015,1225000,8.0,1,0,0,16.0,2179.0,140.0,330.0,7.0,False,True
2017,700000,3.0,3,1,0,17.0,1199.0,88.0,110.0,5.0,False,True
2013,530000,8.0,1,1,0,23.0,1248.0,74.0,190.0,5.0,False,True
2010,150000,14.0,3,1,0,18.0,1199.0,79.0,108.0,5.0,False,True
2014,475000,8.0,3,1,0,19.0,1197.0,85.0,114.0,5.0,False,True
2008,375000,28.0,1,1,1,12.0,2609.0,120.0,290.0,8.0,False,True
2016,425000,14.0,1,1,2,25.0,1198.0,77.0,190.0,6.0,False,True
2015,800000,19.0,1,1,2,25.0,1498.0,98.0,200.0,5.0,False,True
1996,40000,6.0,3,1,2,16.0,796.0,37.0,59.0,4.0,False,True
2018,509999,1.0,3,1,2,20.0,998.0,67.0,90.0,5.0,True,False
2015,387000,36.0,1,1,0,23.0,1364.0,67.0,170.0,5.0,False,True
2014,235000,5.0,3,1,0,22.0,796.0,47.0,69.0,5.0,False,True
2000,95000,25.0,1,1,1,12.0,1948.0,68.0,12.0,10.0,False,True
2010,340000,23.0,1,1,4,17.0,1248.0,75.0,190.0,5.0,False,True
2016,1000000,21.0,1,1,0,16.0,2179.0,140.0,330.0,7.0,False,True
2009,160000,24.0,1,1,2,13.0,1399.0,68.0,160.0,5.0,False,True
2008,365000,25.0,1,1,1,12.0,2609.0,120.0,290.0,8.0,False,True
2011,300000,56.0,1,1,2,20.0,1199.0,75.0,180.0,5.0,False,True
2008,260000,19.0,1,1,2,17.0,1248.0,75.0,190.0,5.0,False,True
2018,860000,8.0,3,1,0,18.0,1199.0,88.0,110.0,5.0,True,False
2008,114999,11.0,3,1,2,13.0,1599.0,103.0,14.0,5.0,False,True
2007,100000,19.0,3,1,2,19.0,796.0,46.0,62.0,5.0,False,True
2014,565000,23.0,1,1,0,20.0,1498.0,103.0,250.0,5.0,False,True
2013,450000,25.0,1,1,2,11.0,2498.0,112.0,260.0,7.0,False,True
2017,625000,3.0,3,1,0,21.0,1197.0,83.0,115.0,5.0,False,True
2016,280000,6.0,3,1,2,22.0,796.0,47.0,69.0,5.0,False,True
2017,330000,10.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2015,1300000,8.0,1,1,0,19.0,1582.0,126.0,259.0,5.0,False,True
2008,65000,10.0,3,1,2,15.0,1396.0,70.0,12.0,5.0,False,True
2018,480000,9.0,3,1,2,23.0,1199.0,84.0,114.0,5.0,False,True
2016,400000,7.0,1,1,2,27.0,1047.0,69.0,140.0,5.0,False,True
2009,500000,16.0,1,1,0,13.0,2179.0,138.0,320.0,7.0,False,True
2012,320000,25.0,1,1,0,11.0,2498.0,112.0,260.0,7.0,False,True
2014,750000,19.0,1,1,2,15.0,2179.0,140.0,330.0,7.0,False,True
2017,620000,21.0,1,1,0,16.0,1493.0,70.0,195.0,7.0,False,True
2011,300000,25.0,1,1,4,19.0,1248.0,73.0,190.0,5.0,False,True
2018,1405000,3.0,3,1,0,15.0,1591.0,121.0,151.0,5.0,False,True
2017,282000,3.0,3,1,0,24.0,796.0,47.0,69.0,5.0,False,True
2017,700000,3.0,3,1,0,21.0,1197.0,81.0,113.0,5.0,True,False
2017,700000,14.0,1,1,0,25.0,1498.0,99.0,215.0,5.0,False,True
2015,600000,28.0,1,1,0,22.0,1498.0,98.0,205.0,5.0,False,True
2012,290000,16.0,1,1,2,20.0,1598.0,103.0,250.0,5.0,False,True
2011,430000,16.0,1,1,2,18.0,1991.0,147.0,327.0,4.0,True,False
2017,575000,4.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2017,875000,8.0,3,1,0,15.0,1591.0,121.0,151.0,5.0,False,True
2010,180000,16.0,3,1,0,18.0,998.0,67.0,90.0,5.0,False,True
2012,229999,25.0,1,1,0,23.0,1248.0,73.0,190.0,5.0,False,True
2019,800000,2.0,3,1,0,19.0,1197.0,81.0,113.0,5.0,True,False
2009,60000,23.0,3,1,4,16.0,995.0,63.0,90.0,5.0,False,True
2009,150000,23.0,3,1,0,15.0,1586.0,104.0,145.0,5.0,False,True
2007,100000,19.0,1,1,4,23.0,1396.0,70.0,140.0,5.0,False,True
2015,900000,19.0,3,1,0,15.0,1591.0,121.0,151.0,5.0,False,True
2018,850000,10.0,1,1,0,22.0,1396.0,88.0,219.0,5.0,False,True
2014,220000,10.0,1,1,0,25.0,936.0,56.0,142.0,5.0,False,True
2014,250000,8.0,3,1,2,22.0,796.0,47.0,69.0,5.0,False,True
2012,125000,25.0,1,1,0,22.0,1248.0,74.0,190.0,5.0,False,True
2017,400000,8.0,3,1,0,23.0,1199.0,84.0,114.0,5.0,False,True
2002,50000,13.0,3,1,0,16.0,796.0,37.0,59.0,4.0,False,True
2018,1000000,2.0,3,1,0,17.0,1591.0,121.0,151.0,5.0,False,True
2014,600000,33.0,1,1,0,25.0,1498.0,98.0,200.0,5.0,False,True
2010,250000,12.0,3,1,0,17.0,1197.0,80.0,11.0,5.0,False,True
